game_card_id	game_name	game_description	game_gen	game_rarity	game_element	mapping_role	event_kind	mtg_name	mtg_type_line	mtg_mana_value	mtg_colors	mtg_rarity	mtg_set	mtg_released_at	mtg_scryfall_id	mtg_scryfall_uri	mtg_image_normal	mtg_oracle_text	override_reason
5308	Thunder Beast	Causes a wide-area lightning strike when roaring.	4	2	3	creature		Thundermare	Creature — Elemental Horse	6.0	R	rare	wth	1997-06-09	e936e5cb-0a8e-4348-afea-e5f96b19fe23	https://scryfall.com/card/wth/116/thundermare?utm_source=api	https://cards.scryfall.io/normal/front/e/9/e936e5cb-0a8e-4348-afea-e5f96b19fe23.jpg?1562804012	Haste (This creature can attack and {T} as soon as it comes under your control.)\nWhen this creature enters, tap all other creatures.	
5309	Winter Spring	Running on a river will cause the river to freeze.	4	2	12	creature	christmas	Blinding Angel	Creature — Angel	5.0	W	rare	nem	2000-02-14	48c25553-6554-4e31-9012-c50da1f0a171	https://scryfall.com/card/nem/3/blinding-angel?utm_source=api	https://cards.scryfall.io/normal/front/4/8/48c25553-6554-4e31-9012-c50da1f0a171.jpg?1562629720	Flying (This creature can't be blocked except by creatures with flying or reach.)\nWhenever this creature deals combat damage to a player, that player skips their next combat phase.	
5310	Glory	A colorful Pegasus.	4	2	11	creature		Ertai, the Corrupted	Legendary Creature — Phyrexian Human Wizard	5.0	BUW	rare	pls	2001-02-05	66b950d9-8fef-4deb-b51b-26edb90abc56	https://scryfall.com/card/pls/107/ertai-the-corrupted?utm_source=api	https://cards.scryfall.io/normal/front/6/6/66b950d9-8fef-4deb-b51b-26edb90abc56.jpg?1741744598	{U}, {T}, Sacrifice a creature or enchantment: Counter target spell.	
5311	Queen of Swimming Day·Su Liyin	He has his own focus under the sun, and his smile hides his unyielding confidence and sultry aura.	4	2	1	creature		Sun Quan, Lord of Wu	Legendary Creature — Human Soldier	6.0	U	rare	ptk	1999-05-01	6def4492-3f67-4cdb-8a25-c3ddebd125c7	https://scryfall.com/card/ptk/56/sun-quan-lord-of-wu?utm_source=api	https://cards.scryfall.io/normal/front/6/d/6def4492-3f67-4cdb-8a25-c3ddebd125c7.jpg?1562256575	Creatures you control have horsemanship. (They can't be blocked except by creatures with horsemanship.)	
5312	Chi Yang Young General Kasugina	With hair like flames and full of enthusiasm, he is the most incredible sight in the library.	4	2	0	creature		Starke of Rath	Legendary Creature — Human Rogue	3.0	R	rare	tmp	1997-10-14	de398b32-10a3-45aa-9886-76806e1602c6	https://scryfall.com/card/tmp/205/starke-of-rath?utm_source=api	https://cards.scryfall.io/normal/front/d/e/de398b32-10a3-45aa-9886-76806e1602c6.jpg?1562056893	{T}: Destroy target artifact or creature. That permanent's controller gains control of Starke. (This effect lasts indefinitely.)	
5313	Icefang Mammoth	2025 Christmas Commemorative Edition	4	2	12	creature	christmas	Windborn Muse	Creature — Spirit	4.0	W	rare	lgn	2003-02-03	6c45fd87-7b44-4e1a-b30f-41220b69d9e6	https://scryfall.com/card/lgn/28/windborn-muse?utm_source=api	https://cards.scryfall.io/normal/front/6/c/6c45fd87-7b44-4e1a-b30f-41220b69d9e6.jpg?1562916728	Flying\nCreatures can't attack you unless their controller pays {2} for each creature they control that's attacking you.	
5314	Lucky Leaf Frog	2025 Christmas Commemorative Edition	4	2	2	creature	christmas	Copper-Leaf Angel	Artifact Creature — Angel	5.0		rare	pcy	2000-06-05	7be413dd-d6e0-4bd3-8c14-4dbe44e8ee41	https://scryfall.com/card/pcy/137/copper-leaf-angel?utm_source=api	https://cards.scryfall.io/normal/front/7/b/7be413dd-d6e0-4bd3-8c14-4dbe44e8ee41.jpg?1562917881	Flying\n{T}, Sacrifice X lands: Put X +1/+1 counters on this creature.	
5315	Cake	A rare insect on the verge of extinction, delicious and fragile.	4	2	4	creature		Flow of Maggots	Creature — Insect	3.0	B	rare	ice	1995-06-03	6880a4d3-5cbc-4a01-9190-3565617efcc9	https://scryfall.com/card/ice/125/flow-of-maggots?utm_source=api	https://cards.scryfall.io/normal/front/6/8/6880a4d3-5cbc-4a01-9190-3565617efcc9.jpg?1587911698	Cumulative upkeep {1} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)\nThis creature can't be blocked by non-Wall creatures.	
5316	Gift Box Boxer	Suddenly pops out of the box and punches you!	4	2	8	creature		Copper Gnomes	Artifact Creature — Gnome	2.0		rare	usg	1998-10-12	d5e326b7-6f6a-4249-a315-c5f017931c73	https://scryfall.com/card/usg/291/copper-gnomes?utm_source=api	https://cards.scryfall.io/normal/front/d/5/d5e326b7-6f6a-4249-a315-c5f017931c73.jpg?1562940255	{4}, Sacrifice this creature: You may put an artifact card from your hand onto the battlefield.	
5317	Christmas elephant	Although not the cutest, he can make friends with anyone.	4	2	7	creature	christmas	Selenia, Dark Angel	Legendary Creature — Phyrexian Angel	5.0	BW	rare	tmp	1997-10-14	9c1624f7-8275-46d3-ab7e-7b162e27593f	https://scryfall.com/card/tmp/270/selenia-dark-angel?utm_source=api	https://cards.scryfall.io/normal/front/9/c/9c1624f7-8275-46d3-ab7e-7b162e27593f.jpg?1562055459	Flying\nPay 2 life: Return Selenia to its owner's hand.	
5318	Tower flower beast	2025 Christmas Commemorative Edition	4	2	6	creature	christmas	Lightning Angel	Creature — Angel	4.0	RUW	rare	apc	2001-06-04	6518d0c5-58ee-4089-bf19-5030d4319681	https://scryfall.com/card/apc/108/lightning-angel?utm_source=api	https://cards.scryfall.io/normal/front/6/5/6518d0c5-58ee-4089-bf19-5030d4319681.jpg?1562918846	Flying, vigilance, haste	
5319	Flat ray	A mount that Santa Claus rides when delivering gifts in the water.	4	2	1	creature		Lady Evangela	Legendary Creature — Human Cleric	3.0	BUW	rare	leg	1994-06-01	f3e122e9-ffa3-48dd-94d6-8f2886668e59	https://scryfall.com/card/leg/240/lady-evangela?utm_source=api	https://cards.scryfall.io/normal/front/f/3/f3e122e9-ffa3-48dd-94d6-8f2886668e59.jpg?1592364644	{W}{B}, {T}: Prevent all combat damage that would be dealt by target creature this turn.	
5401	Shidou Xiaoba	Weighs several tons and is difficult to move as long as he doesn't move.	4	3	5	creature		Wormwood Treefolk	Creature — Treefolk	5.0	BG	rare	drk	1994-08-01	2fa20173-e88a-4b14-9c54-14567ca5571c	https://scryfall.com/card/drk/92/wormwood-treefolk?utm_source=api	https://cards.scryfall.io/normal/front/2/f/2fa20173-e88a-4b14-9c54-14567ca5571c.jpg?1562906142	{G}{G}: This creature gains forestwalk until end of turn and deals 2 damage to you. (It can't be blocked as long as defending player controls a Forest.)\n{B}{B}: This creature gains swampwalk until end of turn and deals 2 damage to you. (It can't be blocked as long as defending player controls a Swamp.)	
5402	Mushroom fish	A fish that lives on the water, its back is very suitable for mushroom growth.	4	3	1	creature		Somnophore	Creature — Illusion	4.0	U	rare	usg	1998-10-12	c35aa7a8-5579-46b7-83ef-f5ecc2b31847	https://scryfall.com/card/usg/97/somnophore?utm_source=api	https://cards.scryfall.io/normal/front/c/3/c35aa7a8-5579-46b7-83ef-f5ecc2b31847.jpg?1562936285	Flying\nWhenever this creature deals damage to a player, tap target creature that player controls. That creature doesn't untap during its controller's untap step for as long as this creature remains on the battlefield.	
5403	Ankylosaurus	A swift and fierce hunter with a very stiff tail.	4	3	9	creature		Rakavolver	Creature — Volver	3.0	RUW	rare	apc	2001-06-04	43787e24-0b7d-4005-8db4-68544476bd34	https://scryfall.com/card/apc/68/rakavolver?utm_source=api	https://cards.scryfall.io/normal/front/4/3/43787e24-0b7d-4005-8db4-68544476bd34.jpg?1562910838	"Kicker {1}{W} and/or {U} (You may pay an additional {1}{W} and/or {U} as you cast this spell.)\nIf this creature was kicked with its {1}{W} kicker, it enters with two +1/+1 counters on it and with ""Whenever this creature deals damage, you gain that much life.""\nIf this creature was kicked with its {U} kicker, it enters with a +1/+1 counter on it and with flying."	
5404	Icefang Mammoth	Lives in extremely cold areas and can use Ice Wind Raid.	4	3	12	creature		River Merfolk	Creature — Merfolk	2.0	U	rare	fem	1994-11-01	27d7fa54-4b89-4a9a-b088-4b89c525c1ea	https://scryfall.com/card/fem/24/river-merfolk?utm_source=api	https://cards.scryfall.io/normal/front/2/7/27d7fa54-4b89-4a9a-b088-4b89c525c1ea.jpg?1562902383	{U}: This creature gains mountainwalk until end of turn. (It can't be blocked as long as defending player controls a Mountain.)	
5405	Caodundun	Cao Dundun has a very tenacious vitality and can regenerate as long as there is water and sunlight.	4	3	2	creature		Magnigoth Treefolk	Creature — Treefolk	5.0	G	rare	pls	2001-02-05	90c2869b-43cf-4d5e-8a54-9ae200f5bff9	https://scryfall.com/card/pls/82/magnigoth-treefolk?utm_source=api	https://cards.scryfall.io/normal/front/9/0/90c2869b-43cf-4d5e-8a54-9ae200f5bff9.jpg?1562925506	Domain — For each basic land type among lands you control, this creature has landwalk of that type. (It can't be blocked as long as defending player controls a land of that type.)	
5406	Dead Steel Stone	An elf with strong water power, the waves it stirs up can sweep away enemies.	4	3	8	creature		Mishra's War Machine	Artifact Creature — Juggernaut	7.0		rare	4ed	1995-04-01	0f7b5921-3e10-47e7-98a7-8411a18313bf	https://scryfall.com/card/4ed/337/mishras-war-machine?utm_source=api	https://cards.scryfall.io/normal/front/0/f/0f7b5921-3e10-47e7-98a7-8411a18313bf.jpg?1559604144	Banding (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)\nAt the beginning of your upkeep, this creature deals 3 damage to you unless you discard a card. If it deals damage to you this way, tap it.	
5407	Hayate Fist Boy·Hikaru Nitta	The shadowy boy on the playground wears an eyepatch to hide the scars of the past, his fist always moving forward.	4	3	5	creature		Varchild's War-Riders	Creature — Human Warrior	2.0	R	rare	all	1996-06-10	ee1d41da-aa72-434b-811f-95d4bae4ba5c	https://scryfall.com/card/all/83/varchilds-war-riders?utm_source=api	https://cards.scryfall.io/normal/front/e/e/ee1d41da-aa72-434b-811f-95d4bae4ba5c.jpg?1562770657	Cumulative upkeep—Have an opponent create a 1/1 red Survivor creature token. (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)\nTrample; rampage 1 (Whenever this creature becomes blocked, it gets +1/+1 until end of turn for each creature blocking it beyond the first.)	
5408	New Lima	A cheerful pony with golden hooves and horns that appears in the Year of the Horse.	4	3	7	creature		Beacon of Destiny	Creature — Human Cleric	2.0	W	rare	lgn	2003-02-03	30b1cad7-4e96-4ebe-8c99-4ed9217becf3	https://scryfall.com/card/lgn/5/beacon-of-destiny?utm_source=api	https://cards.scryfall.io/normal/front/3/0/30b1cad7-4e96-4ebe-8c99-4ed9217becf3.jpg?1562904924	{T}: The next time a source of your choice would deal damage to you this turn, that damage is dealt to this creature instead.	
5409	Dark Abyss Sheep	A mysterious creature that absorbs the energy of magnetic fields deep underground and controls this energy	4	3	10	creature		Soltari Emissary	Creature — Soltari Soldier	2.0	W	rare	tmp	1997-10-14	a18751d3-052b-4ae5-ba07-16f00a1af40e	https://scryfall.com/card/tmp/42/soltari-emissary?utm_source=api	https://cards.scryfall.io/normal/front/a/1/a18751d3-052b-4ae5-ba07-16f00a1af40e.jpg?1562055471	{W}: This creature gains shadow until end of turn. (It can block or be blocked by only creatures with shadow.)	
5410	Yanxialong	It is called a living stratum and rarely moves. Many people mistakenly think that they are stepping on the ground, but they are actually on the body of Yanxialong.	4	3	5	creature		Elvish Archers	Creature — Elf Archer	2.0	G	rare	7ed	2001-04-11	0e8411c9-4f6f-4301-ac36-386016a32852	https://scryfall.com/card/7ed/239/elvish-archers?utm_source=api	https://cards.scryfall.io/normal/front/0/e/0e8411c9-4f6f-4301-ac36-386016a32852.jpg?1562232411	First strike	
6101	Ripple Snake	Can switch between ice state and water state freely	5	0	12	creature		Thalakos Sentry	Creature — Thalakos Soldier	2.0	U	common	tmp	1997-10-14	739a13d6-5f73-4166-b923-9db8ee3f2cf7	https://scryfall.com/card/tmp/95/thalakos-sentry?utm_source=api	https://cards.scryfall.io/normal/front/7/3/739a13d6-5f73-4166-b923-9db8ee3f2cf7.jpg?1562054488	Shadow (This creature can block or be blocked by only creatures with shadow.)	
6102	Glass Butterfly	Flaps its wings and shoots glass shards to attack	5	0	4	creature		Mesmeric Fiend	Creature — Nightmare Horror	2.0	B	common	tor	2002-02-04	b6edd4ea-c587-4d93-a675-4cdec3e0b1ca	https://scryfall.com/card/tor/69/mesmeric-fiend?utm_source=api	https://cards.scryfall.io/normal/front/b/6/b6edd4ea-c587-4d93-a675-4cdec3e0b1ca.jpg?1562631689	When this creature enters, target opponent reveals their hand and you choose a nonland card from it. Exile that card.\nWhen this creature leaves the battlefield, return the exiled card to its owner's hand.	
6103	Corrupted Thunder Beast	When colliding at high speed, it can use the electric current generated in the body to paralyze the enemy.	5	0	3	creature		Balduvian Shaman	Creature — Human Cleric Shaman	1.0	U	common	ice	1995-06-03	74859723-8ddf-4ee6-a0a7-87192c84e8ad	https://scryfall.com/card/ice/59/balduvian-shaman?utm_source=api	https://cards.scryfall.io/normal/front/7/4/74859723-8ddf-4ee6-a0a7-87192c84e8ad.jpg?1694882091	"{T}: Change the text of target white enchantment you control that doesn't have cumulative upkeep by replacing all instances of one color word with another. (For example, you may change ""black creatures can't attack"" to ""blue creatures can't attack."") That enchantment gains ""Cumulative upkeep {1}."" (At the beginning of its controller's upkeep, that player puts an age counter on it, then sacrifices it unless they pay its upkeep cost for each age counter on it.)"	
6104	Ice Peak Ape	is good at climbing icebergs.	5	0	12	creature		Thornwind Faeries	Creature — Faerie	3.0	U	common	ulg	1999-02-15	9cb4b20a-448a-4855-9e60-19625f921a4d	https://scryfall.com/card/ulg/44/thornwind-faeries?utm_source=api	https://cards.scryfall.io/normal/front/9/c/9cb4b20a-448a-4855-9e60-19625f921a4d.jpg?1562863766	Flying\n{T}: This creature deals 1 damage to any target.	
6105	Ghost Shark	Although dead, he is still wandering under the sea.	5	0	1	creature		Razorfin Hunter	Creature — Merfolk Goblin	2.0	RU	common	apc	2001-06-04	99829552-917a-4373-9772-4255dff542d6	https://scryfall.com/card/apc/119/razorfin-hunter?utm_source=api	https://cards.scryfall.io/normal/front/9/9/99829552-917a-4373-9772-4255dff542d6.jpg?1562931160	{T}: This creature deals 1 damage to any target.	
6106	Ghost Hedgehog	A creature formed from the souls of hedgehogs who died in forest fires.	5	0	11	creature		Frozen Shade	Creature — Shade	3.0	B	common	5ed	1997-03-24	cbd0b4ff-f49f-4079-991a-f66d1220235d	https://scryfall.com/card/5ed/163/frozen-shade?utm_source=api	https://cards.scryfall.io/normal/front/c/b/cbd0b4ff-f49f-4079-991a-f66d1220235d.jpg?1562594238	{B}: This creature gets +1/+1 until end of turn.	
6107	One-eyed octopus	Ink containing neurotoxins can make opponents tired and weak.	5	0	11	creature		Wall of Corpses	Creature — Wall	2.0	B	common	mir	1996-10-08	dde6d3d1-75db-445f-9f17-632ee0292211	https://scryfall.com/card/mir/151/wall-of-corpses?utm_source=api	https://cards.scryfall.io/normal/front/d/d/dde6d3d1-75db-445f-9f17-632ee0292211.jpg?1562721938	Defender (This creature can't attack.)\n{B}, Sacrifice this creature: Destroy target creature this creature is blocking.	
6108	Blue Bird	Feathers can block and bounce flying objects	5	0	10	creature		Ascending Aven	Creature — Bird Soldier	4.0	U	common	ons	2002-10-07	bd8b17df-615c-4cc1-af1a-2fc35a985af9	https://scryfall.com/card/ons/68/ascending-aven?utm_source=api	https://cards.scryfall.io/normal/front/b/d/bd8b17df-615c-4cc1-af1a-2fc35a985af9.jpg?1562939757	Flying\nThis creature can block only creatures with flying.\nMorph {2}{U} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)	
6109	Soul Leaving Insect	Can cause the opponent's soul to temporarily leave the body	5	0	10	creature		Stormwatch Eagle	Creature — Bird	4.0	U	common	pcy	2000-06-05	21c3bb62-63b4-4b53-9e4d-edfc7487494b	https://scryfall.com/card/pcy/50/stormwatch-eagle?utm_source=api	https://cards.scryfall.io/normal/front/2/1/21c3bb62-63b4-4b53-9e4d-edfc7487494b.jpg?1562901249	Flying\nSacrifice a land: Return this creature to its owner's hand.	
6110	Nemesis	The ability to absorb stars launches an impact	5	0	10	creature		Coalition Honor Guard	Creature — Human Flagbearer	4.0	W	common	apc	2001-06-04	c5b7be3e-b4af-46d4-bcc6-b44c651f2012	https://scryfall.com/card/apc/3/coalition-honor-guard?utm_source=api	https://cards.scryfall.io/normal/front/c/5/c5b7be3e-b4af-46d4-bcc6-b44c651f2012.jpg?1562941694	While an opponent is choosing targets as part of casting a spell they control or activating an ability they control, that player must choose at least one Flagbearer on the battlefield if able.	
6111	Star Jellyfish	It can swim and fly, and can light up its tentacles to emit strong light at night.	5	0	11	creature		Glimmering Angel	Creature — Angel	4.0	UW	common	inv	2000-10-02	f14f55e4-eded-4a86-87f4-b8fa6f30bc0f	https://scryfall.com/card/inv/17/glimmering-angel?utm_source=api	https://cards.scryfall.io/normal/front/f/1/f14f55e4-eded-4a86-87f4-b8fa6f30bc0f.jpg?1562943497	Flying\n{U}: This creature gains shroud until end of turn. (It can't be the target of spells or abilities.)	
